position,thumbnail,source,title,link,original,filename,time
54,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQiAUoOtfaQrL3OZ5QwvlCErMNv27HqLwlSpg&usqp=CAU,commons.wikimedia.org,"File:Ruhland, Grenzstr. 3, Sandgoldwespe (Hedychrum rutilans) auf Margeriten-Blüte,  Spätfrühling, 08.jpg - Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Ruhland,_Grenzstr._3,_Sandgoldwespe_%28Hedychrum_rutilans%29_auf_Margeriten-Bl%C3%BCte,_Sp%C3%A4tfr%C3%BChling,_08.jpg",https://upload.wikimedia.org/wikipedia/commons/8/86/Ruhland%2C_Grenzstr._3%2C_Sandgoldwespe_%28Hedychrum_rutilans%29_auf_Margeriten-Bl%C3%BCte%2C_Sp%C3%A4tfr%C3%BChling%2C_08.jpg,jfrwdbounxcq,"26/10/2021, 14:51:36"
55,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkcqnfaX0wiYPoQdIBcA-J_HyEe6KtSIOzpg&usqp=CAU,picryl.com,Adolf Kaufmann Holzstoss - PICRYL Public Domain Search,https://picryl.com/media/adolf-kaufmann-holzstoss-24b966,https://cdn2.picryl.com/photo/2021/02/12/adolf-kaufmann-holzstoss-24b966-1024.jpg,hogzbvzvmdiu,"26/10/2021, 14:51:37"
56,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWpLz4FswKso2T6e1O8PTq47mU-58Ur80q2w&usqp=CAU,pxhere.com,"Kostenlose foto : Natur, Feld, Prärie, blühen, Frühling, Botanik, Gelb,  schließen, Flora, Wilde Blume, gelbe Blume, Wildblume, Frühlingsblume,  Margerite, blühende Pflanze, Wiese Margerit, Gänseblümchenfamilie, Blume  auf Seite der Straße, Landanlage ...",https://pxhere.com/de/photo/807734,https://get.pxhere.com/photo/nature-plant-field-meadow-prairie-flower-bloom-spring-botany-yellow-close-flora-wild-flower-yellow-flower-wildflower-spring-flower-marguerite-flowering-plant-meadow-margerite-daisy-family-flower-on-side-of-road-land-plant-807734.jpg,fqirefzjlppq,"26/10/2021, 14:51:38"
57,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYgM1C4LoeqJ3iHO_g6iA5x1SBRcTibWJ38g&usqp=CAU,pflanzen-deutschland.de,Pflanzen aus der Familie der Korbblütler - Asteraceae,https://www.pflanzen-deutschland.de/familie_Asteraceae/seite6/,https://www.pflanzen-deutschland.de/bilder/250x250/crop_4226_foto_B_wikipedia_user_poco_a_poco_rudbeckia_fulgida.jpg,dwhjihfygvxl,"26/10/2021, 14:51:58"
58,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHANse8AkCPbJ6emZVM6kd-Rz8K1R3RnC0xw&usqp=CAU,pixnio.com,"Bezplatný obrázek: příroda, pole, flora, léto, květina, máku, tráva, byliny",https://pixnio.com/cs/rostliny/kvetiny/vlci-maky/priroda-pole-flora-leto-kvetina-maku-trava-byliny,https://pixnio.com/free-images/2017/11/12/2017-11-12-13-01-06.jpg,yuvvmrhslwds,"26/10/2021, 14:51:58"
59,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQo68vaHiMmavntbTmY7jxIDSqOQeThPOfNoQ&usqp=CAU,pixabay.com,Blumen Margeriten Blumenblüten - Kostenloses Foto auf Pixabay,https://pixabay.com/de/photos/blumen-margeriten-blumenbl%C3%BCten-5128200/,https://cdn.pixabay.com/photo/2020/05/04/07/49/flowers-5128200_1280.jpg,ykdpgzrbcqmd,"26/10/2021, 14:51:59"
60,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEZ02lrUaXIvKUVOaSuFswjt0B3Jpnw0wZmQ&usqp=CAU,hippopx.com,"Kostenloses Foto: Margaret, Sommer, Blume, White daisy | Hippopx",https://www.hippopx.com/de/margaret-summer-flower-white-daisy-101732,https://i0.hippopx.com/photos/760/771/616/flower-margaret-nature-white-flower-preview.jpg,qjfeceaxpjgm,"26/10/2021, 14:52:00"
61,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRKrfkVMj-_RT3ij1wBPOl_-XnSgkQwsNIxkw&usqp=CAU,publicdomainpictures.net,Oxeye Daisy Flower Stock de Foto gratis - Public Domain Pictures,https://www.publicdomainpictures.net/es/view-image.php?image=263636&picture=oxeye-daisy-flower,https://www.publicdomainpictures.net/pictures/270000/nahled/oxeye-daisy-flower.jpg,gvlfcvfwyiaq,"26/10/2021, 14:52:00"
62,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRywRQnZ9DAU4ly0f-ygQqEWK6WGuX_e_Tiww&usqp=CAU,piqsels.com,Page 188 | royalty free soft focu photos free download | Piqsels,https://www.piqsels.com/en/search?q=soft+focu&page=189,https://p2.piqsels.com/preview/211/605/186/marguerite-daisy-flowering-spring-thumbnail.jpg,nhyhjjqhtjkq,"26/10/2021, 14:52:01"
63,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoWYeCZQ5ioG5ZwIniySC3vXg5enIwGJ_lFw&usqp=CAU,commons.wikimedia.org,"File:Ruhland, Grenzstr. 3, Wollkrautblütenkäfer auf Wiesen-Margeriten-Blüte,  Frühsommer, 06.jpg - Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Ruhland,_Grenzstr._3,_Wollkrautbl%C3%BCtenk%C3%A4fer_auf_Wiesen-Margeriten-Bl%C3%BCte,_Fr%C3%BChsommer,_06.jpg",https://upload.wikimedia.org/wikipedia/commons/0/03/Ruhland%2C_Grenzstr._3%2C_Wollkrautbl%C3%BCtenk%C3%A4fer_auf_Wiesen-Margeriten-Bl%C3%BCte%2C_Fr%C3%BChsommer%2C_06.jpg,xmzizhuiuncv,"26/10/2021, 14:52:02"
64,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTDLn-b3f-MjQxU2nOByLaCSiUVLKbQug94vg&usqp=CAU,pxfuel.com,Royalty-free paid feverfew photos free download | Pxfuel,https://www.pxfuel.com/en/search?q=paid+feverfew,https://p1.pxfuel.com/preview/80/775/751/meadows-margerite-marguerite-meadow-margerite-wild-flower-meadow.jpg,qjozfgicmwbe,"26/10/2021, 14:52:03"
65,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRop2SXptw2J46WmEZ5H2VdGVleuRVtDTtR_w&usqp=CAU,flickr.com,Margerite | Die Wiesen-Margeriten sind mehrjährige krautige … | Flickr,https://www.flickr.com/photos/libaer2002/549548921,https://live.staticflickr.com/1210/549548921_ec4ba42b85_b.jpg,qiawpfaxqets,"26/10/2021, 14:52:03"
66,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8sVj4FmJu6UI9CPlyCC6EAyb5ycc3skSLNw&usqp=CAU,picryl.com,If Ye Break Faith - Victory bonds poster - PICRYL Public Domain Search,https://picryl.com/media/if-ye-break-faith-victory-bonds-poster-1a8b59,https://cdn2.picryl.com/photo/1918/12/31/if-ye-break-faith-victory-bonds-poster-1a8b59-640.jpg,xhocigpfzcyt,"26/10/2021, 14:52:03"
67,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIsVb6HLiFiL9b9-me_2v9pn3BwkuhOZ_bWA&usqp=CAU,pxhere.com,"Kostenlose foto : Natur, blühen, Feld, Fotografie, süß, Sonnenlicht, Blume,  Blütenblatt, Sommer-, Park, Gelb, Garten, schließen, Flora, Karte,  Wildblume, Nahansicht, Hintergrundbild, Hintergrund, Bett, schön,  Blumengarten, Grußkarte, Margerite ...",https://pxhere.com/de/photo/498212,https://get.pxhere.com/photo/nature-blossom-plant-field-photography-sweet-sunlight-flower-petal-bloom-summer-park-yellow-garden-close-flora-map-wildflower-close-up-background-image-background-bed-beautiful-flower-garden-greeting-card-marguerite-macro-photography-ornamental-plant-flowering-plant-daisy-family-argyranthemum-frutescens-yellow-marguerites-flower-greeting-card-plant-stem-land-plant-498212.jpg,foxizguxqnyv,"26/10/2021, 14:52:04"
68,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjBGbmLyO0dHcrV3JSfXvXenmnfhtM7WMEsQ&usqp=CAU,pixabay.com,1.000+ kostenlose Margeriten und Natur-Bilder - Pixabay,https://pixabay.com/de/images/search/margeriten/,https://cdn.pixabay.com/photo/2020/06/26/17/16/daisies-5343423__340.jpg,zfirdskqmurc,"26/10/2021, 14:52:24"
69,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTc3W4yI38v5TAjEYaL_zmuVwjxY-T5TJD3_A&usqp=CAU,mencke.de,Die 10 schönsten gelben Blumen für Garten und Balkon,https://www.mencke.de/die-10-schoensten-gelben-blumen-fuer-garten-und-balkon/,https://www.mencke.de/wp-content/uploads/2017/08/winterling.jpg,nsorhijdfsrh,"26/10/2021, 14:52:24"
70,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBC0wji_5i6HgZaUi9HFDvwz0thxTXb9FLWA&usqp=CAU,bodenhaftung.ch,Mit Sammelarbeit Wildpflanzen kochen und geniessen - Bodenhaftung,https://bodenhaftung.ch/sammelarbeit/,https://bodenhaftung.ch/wp-content/uploads/sites/21/2021/01/eingelegte-Baerlauchbluetenknospen.jpg,slvrydphgtop,"26/10/2021, 14:52:24"
71,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjxbdqyauqZNMV2CHoy7Ugxj6VtI8F10GAMQ&usqp=CAU,bodenhaftung.ch,Mit Sammelarbeit Wildpflanzen kochen und geniessen - Bodenhaftung,https://bodenhaftung.ch/sammelarbeit/,https://bodenhaftung.ch/wp-content/uploads/sites/21/2021/03/Carpacciovariation.jpg,kfjvumkruequ,"26/10/2021, 14:52:24"
72,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTGsDEhi02Ri2mo5zHw6IYVTMd1Dn6Eet56Mg&usqp=CAU,commons.wikimedia.org,"File:Ruhland, Grenzstr. 3, Gewöhnlicher Erbsenkäfer auf Wiesen-Margeriten-Blüte,  Frühsommer, 02.jpg - Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Ruhland,_Grenzstr._3,_Gew%C3%B6hnlicher_Erbsenk%C3%A4fer_auf_Wiesen-Margeriten-Bl%C3%BCte,_Fr%C3%BChsommer,_02.jpg",https://upload.wikimedia.org/wikipedia/commons/c/c9/Ruhland%2C_Grenzstr._3%2C_Gew%C3%B6hnlicher_Erbsenk%C3%A4fer_auf_Wiesen-Margeriten-Bl%C3%BCte%2C_Fr%C3%BChsommer%2C_02.jpg,djmigqewqqtm,"26/10/2021, 14:52:24"
73,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQT4Jot8y9xY3epvdIRR12kCRKJbyrnZxswow&usqp=CAU,piqsels.com,lizenzfreie gelbe Margeriten-Fotos | Piqsels,https://www.piqsels.com/de/search?q=gelbe+Margeriten,https://p0.piqsels.com/preview/579/104/962/flower-white-yellow-blossom-thumbnail.jpg,zeyjylsgfmyd,"26/10/2021, 14:52:25"
74,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTDgZP-goRWTHcNO-_YWIFjaVSDcdAm3Avpsw&usqp=CAU,picryl.com,Leopold Schmutzler Blumenmädchen - PICRYL Public Domain Search,https://picryl.com/media/leopold-schmutzler-blumenmadchen-53a349,https://cdn2.picryl.com/photo/2021/02/12/leopold-schmutzler-blumenmadchen-53a349-1024.jpg,bsdfaknjjqxq,"26/10/2021, 14:52:25"
75,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1GlERCaoBc0i0zy0bKZmQzoIVpBfUe-RAnQ&usqp=CAU,hippopx.com,"Kostenloses Foto: Daisy, fliegen, Blume, Insekt | Hippopx",https://www.hippopx.com/de/daisy-fly-flower-insect-198499,https://i0.hippopx.com/photos/702/923/591/daisy-fly-flower-insect-preview.jpg,gzhaqfynrukx,"26/10/2021, 14:52:25"
76,Page 11 | Royalty-free surface of grass photos free download | Pxfuel,https://www.pxfuel.com/en/search?q=surface+of+grass&page=11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQcReqqC3JWEaAyMk_mSpbFZdE2V8V3e5IFdw&usqp=CAU,https://p1.pxfuel.com/preview/714/376/28/rime-wheat-frost-foliage-winter-nature.jpg,,rhijyazyyutm,"26/10/2021, 14:52:26"
77,Eugene Henri Cauchois «Strauß mit Margeriten und Goldlack»… | Flickr,https://www.flickr.com/photos/gostya/47938089258,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQr2pJgBiMD6CnRiOoUy26EqvZX35rGDPfRZQ&usqp=CAU,https://live.staticflickr.com/65535/47938089258_5e7dc5c425_b.jpg,,plxkunisdqlo,"26/10/2021, 14:52:26"
78,1.000+ kostenlose Margeriten und Natur-Bilder - Pixabay,https://pixabay.com/de/images/search/margeriten/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7v6LR7MW0Aw4iBwROK6VTm2m_P1vGzkGbzg&usqp=CAU,https://cdn.pixabay.com/photo/2020/02/06/18/48/daisies-4825184__340.jpg,,vvlmymqwweim,"26/10/2021, 14:52:26"
79,Dainty Daisy Free Stock Photo - Public Domain Pictures,https://www.publicdomainpictures.net/en/view-image.php?image=60721&picture=dainty-daisy,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQf2K_4fUdIKLYe-KcZJl4FxUUiqhy0CvvakA&usqp=CAU,https://www.publicdomainpictures.net/pictures/70000/nahled/dainty-daisy.jpg,,cggjoayinggx,"26/10/2021, 14:52:26"
80,Mit Sammelarbeit Wildpflanzen kochen und geniessen - Bodenhaftung,https://bodenhaftung.ch/sammelarbeit/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwgPCExFUQcHUG4RFHIIWDb47hrId_381khw&usqp=CAU,https://bodenhaftung.ch/wp-content/uploads/sites/21/2021/01/Wildpflanzen-kennenlernen.jpg,,ccialmuxxmch,"26/10/2021, 14:52:27"
81,Poppy (PSF) - PICRYL Public Domain Search,https://picryl.com/media/poppy-psf-e22da1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRpA5NvBdB6CXCXQXWZh9U8nw0RmDvwpZJQ6A&usqp=CAU,https://cdn2.picryl.com/photo/2020/09/06/poppy-psf-e22da1-1024.png,,ovyzpmrdbgxj,"26/10/2021, 14:52:27"
82,Página 3 | Fotos Maki libres de regalías | Pxfuel,https://www.pxfuel.com/es/search?q=Maki&page=3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjYHoksWJCP5KNon46S4656617HOl0gpF2gQ&usqp=CAU,https://p1.pxfuel.com/preview/440/22/519/flowers-of-the-field-mack-knapweed-maki-meadow-summer.jpg,,xpxeoiwcfzar,"26/10/2021, 14:52:28"
83,"File:Ruhland, Alte Hermsdorfer Str. 1, Margeriten blühend am Rand,  Frühsommer, 01.jpg - Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Ruhland,_Alte_Hermsdorfer_Str._1,_Margeriten_bl%C3%BChend_am_Rand,_Fr%C3%BChsommer,_01.jpg",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTIZNxv4r42EHPpIQGQ23aWfeHk7r9tWkHGEQ&usqp=CAU,https://upload.wikimedia.org/wikipedia/commons/d/d1/Ruhland%2C_Alte_Hermsdorfer_Str._1%2C_Margeriten_bl%C3%BChend_am_Rand%2C_Fr%C3%BChsommer%2C_01.jpg,,jkldurfliriv,"26/10/2021, 14:52:28"
84,Página 26 | libre de regalías margarita de primavera fotos descarga  gratuita | Piqsels,https://www.piqsels.com/es/search?q=margarita+de+primavera&page=27,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYTYpTuEfohGtKy1Zm9AqFAx5T6mNxf6Duxw&usqp=CAU,https://p2.piqsels.com/preview/147/247/763/flower-daisy-nature-floral-thumbnail.jpg,,nzmlaqqreimt,"26/10/2021, 14:52:29"
85,"Imagen gratis: naturaleza, hoja, flor, flora, Pétalo, jardín, verano",https://pixnio.com/es/plantas/flores/flores-silvestres/naturaleza-hoja-flor-flora-petalo-jardin-verano,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQumlfjv3ph7zPCai1Vkp_L1cyihtMk9qiIMw&usqp=CAU,https://pixnio.com/free-images/2017/11/16/2017-11-16-21-34-47.jpg,,huneugtbkkhu,"26/10/2021, 14:52:30"
86,"Brezplačna fotografija: področju cvetje, pomlad, vrt, cvetličnih polj,  rumenimi cvetovi, cvet ozadje, spomladi ozadje | Hippopx",https://www.hippopx.com/sl/field-of-flowers-springtime-garden-blooming-fields-yellow-flowers-flower-background-spring-background-140165,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYklz7SmlYdk61vvrNCqFxEjESjfE4zB_LPQ&usqp=CAU,https://i0.hippopx.com/photos/64/699/667/flower-nature-green-bloom-preview.jpg,,zzvjtkgitmcn,"26/10/2021, 14:52:31"
87,30+ kostenlose Margeriten & Gänseblümchen Illustrationen - Pixabay,https://pixabay.com/de/illustrations/search/margeriten/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9CYCf4Kaoy9UovTJAmTajKHnOa_MpEt1Mfg&usqp=CAU,https://cdn.pixabay.com/photo/2020/07/16/16/33/flowers-5411497__340.jpg,,qjckwkolkvjz,"26/10/2021, 14:52:31"
88,Schloss Benrath Free Stock Photo - Public Domain Pictures,https://www.publicdomainpictures.net/en/view-image.php?image=51720&picture=schloss-benrath,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmUYUCHg2ELuLNj23O7zqCNLA1BYaRKVwmeA&usqp=CAU,https://www.publicdomainpictures.net/pictures/60000/nahled/schloss-benrath.jpg,,dfzvdmpiejmf,"26/10/2021, 14:52:31"
89,Mit Sammelarbeit Wildpflanzen kochen und geniessen - Bodenhaftung,https://bodenhaftung.ch/sammelarbeit/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRh96pix3w54apBhPAkjbAUNs7Umt3XJRGspw&usqp=CAU,https://bodenhaftung.ch/wp-content/uploads/sites/21/2021/03/Gutschein.jpg,,eptadkowdvne,"26/10/2021, 14:52:32"
90,Oxeye Daisy - La Marguerite | Oxeye Daisy - Marguerite commu… | Flickr,https://www.flickr.com/photos/monteregina/48055513008,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8N6voAJt8ioFZDbLuWk5ZECsgyYcnncDzPA&usqp=CAU,https://live.staticflickr.com/65535/48055513008_3c57a2d88d_b.jpg,,anxqqjksolbo,"26/10/2021, 14:52:32"
91,File:Tagpfauenauge auf Margeriten.jpg - Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Tagpfauenauge_auf_Margeriten.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSb3Kgpf0WYVrmbFVJoJw8B34VvS8w-3Le2Ew&usqp=CAU,https://upload.wikimedia.org/wikipedia/commons/f/f0/Tagpfauenauge_auf_Margeriten.jpg,,zdyikwvezcfn,"26/10/2021, 14:52:32"
92,"Free Images : nature, blossom, white, flower, petal, bloom, summer, botany,  yellow, garden, flora, wildflower, close up, daisies, of course, macro  photography, flowering plant, meadow margerite, daisy family, oxeye daisy,  plant stem,",https://pxhere.com/en/photo/621031,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRi4DAF3sVnVcVy_bpRV-dJdrti7Qkb3zbyAQ&usqp=CAU,https://get.pxhere.com/photo/nature-blossom-plant-white-flower-petal-bloom-summer-daisy-botany-yellow-garden-flora-wildflower-close-up-daisies-of-course-macro-photography-flowering-plant-meadow-margerite-daisy-family-oxeye-daisy-plant-stem-land-plant-chamaemelum-nobile-marguerite-daisy-621031.jpg,,giqpjidfruez,"26/10/2021, 14:52:33"
93,Página 34 | Fotos mariquitas libres de regalías | Pxfuel,https://www.pxfuel.com/es/search?q=mariquitas&page=34,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2DbM9S9v5jeMk0Y0Tp82R4T8qEkKz85_joA&usqp=CAU,https://p1.pxfuel.com/preview/250/748/860/ladybug-meadow.jpg,,powthactddmf,"26/10/2021, 14:52:58"
94,Margeriten Blumenwiese Weiß - Kostenloses Foto auf Pixabay,https://pixabay.com/de/photos/margeriten-blumenwiese-wei%C3%9F-5215422/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS4GZAsYLZREiq89nrxKr8KNuvDn2HCLGbPQQ&usqp=CAU,https://cdn.pixabay.com/photo/2020/05/24/18/05/daisies-5215422_1280.jpg,,tryhbhxyjrfd,"26/10/2021, 14:52:58"
95,Egon Schiele - Schiele's Wife with Her Little Nephew - Google Art Project -  PICRYL Public Domain Search,https://picryl.com/media/egon-schiele-schieles-wife-with-her-little-nephew-google-art-project-e8530f,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTidQoWJHUcdFTniDvMyI7GA9cPlRMaJ63e7w&usqp=CAU,https://cdn2.picryl.com/photo/1915/12/31/egon-schiele-schieles-wife-with-her-little-nephew-google-art-project-e8530f-1024.jpg,,bpziqpiatbyc,"26/10/2021, 14:52:59"
96,"Kostenloses Foto: Sonnenuntergang, Blume, Natur, Sonnenschein, Tag e,  Blumen, Wiese | Hippopx",https://www.hippopx.com/de/sunset-flower-nature-sunshine-day-s-flowers-meadow-398677,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRLuiv2BvTTwFMR7qoliNKUR8DsnajaaOduvA&usqp=CAU,https://i0.hippopx.com/photos/380/439/757/sunset-flower-nature-sunshine-preview.jpg,,twjipjvlnbrb,"26/10/2021, 14:52:59"
97,Mit Sammelarbeit Wildpflanzen kochen und geniessen - Bodenhaftung,https://bodenhaftung.ch/sammelarbeit/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTuVCE_57GLQ-HrbE5ay4s5TPyYdpwBAIy7Uw&usqp=CAU,https://bodenhaftung.ch/wp-content/uploads/sites/21/2021/01/Wildpflanzen-gut-erklaert.jpg,,wpmpjzhgbqlu,"26/10/2021, 14:53:00"
98,Margerite Rosa Margeriten - Kostenloses Foto auf Pixabay,https://pixabay.com/de/photos/margerite-rosa-rosa-margeriten-3460134/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR3coc5VaEnCX1BkGMHt-cLBF0ngTA3x1dQ-A&usqp=CAU,https://cdn.pixabay.com/photo/2018/06/07/13/32/marguerite-3460134_1280.jpg,,lygrpihhgrxt,"26/10/2021, 14:53:00"
99,Royalty-free coccinella septempunctata photos free download | Pxfuel,https://www.pxfuel.com/en/search?q=coccinella+septempunctata,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-H6MZRSotnnFkhlVEyBvZuaY22EFhJn89KA&usqp=CAU,https://p1.pxfuel.com/preview/743/1002/428/ladybug-asparagus-detail-coccinella-septempunctata.jpg,,pudvwkszvcli,"26/10/2021, 14:53:00"
100,Oxeye Daisy - La Marguerite blanche | Chrysanthemum leucanth… | Flickr,https://www.flickr.com/photos/monteregina/50326650666,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRLTEiTHriOFY3kM2688S0cfq_xxgpypTmJA&usqp=CAU,https://live.staticflickr.com/65535/50326650666_665b1f86b4_b.jpg,,fwjkiownredt,"26/10/2021, 14:53:00"
101,https://i.pinimg.com/originals/06/3f/35/063f35f868e1bb7acdc21ab2aa5a22bd.jpg,www.pinterest.com,"HD Margeriten | Plants, Meadow, Fields",https://www.pinterest.com/pin/358739926549591699/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZejXqbOJfi1BEGq-yxvY29JcQ054-HqXP7yHAgdw0Geeiuhs&s,uqqbpcyuueje,"26/10/2021, 14:53:02"
102,https://live.staticflickr.com/65535/49905732441_f3341c4804_b.jpg,www.flickr.com,Margeriten | Sony Alpha 6000 mit Tair-3 F4.5/300mm ...,https://www.flickr.com/photos/sunrise25/49905732441,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTUcZqSQwrecbM050FuXYQYh8rq5we6-u9bC2kjETkbgYJJo4Q&s,bviyneatlold,"26/10/2021, 14:53:03"
103,http://www.artnet.com/WebServices/images/ll1955202llgUBS62CfDrCWBHBAD/klaus-fussmann-margeriten.jpg,www.artnet.com,Margeriten by Klaus Fussmann on artnet,http://www.artnet.com/artists/klaus-fussmann/margeriten-a-qGVYvdorIXhDOqXQ6QY3iw2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9GaV7Vc75_ChorhiJPiFrqmFHhf7709cMwHVzunW5KZFX1Sxa&s,zkiybvqrvraj,"26/10/2021, 14:53:03"
104,https://upload.wikimedia.org/wikipedia/commons/7/7a/Ruhland%2C_Grenzstr._3%2C_Wollkrautbl%C3%BCtenk%C3%A4fer_auf_Wiesen-Margeriten-Bl%C3%BCte%2C_Fr%C3%BChsommer%2C_03.jpg,commons.wikimedia.org,"File:Ruhland, Grenzstr. 3, Wollkrautblütenkäfer auf Wiesen ...","https://commons.wikimedia.org/wiki/File:Ruhland,_Grenzstr._3,_Wollkrautbl%C3%BCtenk%C3%A4fer_auf_Wiesen-Margeriten-Bl%C3%BCte,_Fr%C3%BChsommer,_03.jpg",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8qELB6iCsbz8mKk0FJThJ8KIxIUUaklDXy_yYfwamp8VCKE2F&s,egesnvxasjps,"26/10/2021, 14:53:04"
105,https://render.fineartamerica.com/images/rendered/default/greeting-card/images/artworkimages/medium/1/margeriten-eckhard-besuden.jpg?&targetx=-71&targety=0&imagewidth=843&imageheight=500&modelwidth=700&modelheight=500&backgroundcolor=FFFFFF&orientation=0,fineartamerica.com,Margeriten Painting by Eckhard Besuden,https://fineartamerica.com/featured/margeriten-eckhard-besuden.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTAr_2jFZIewnRHAYP4Bc7artC-zGTq_0iLrUm9r_ZD0m5JWrs&s,abzevhhmuowy,"26/10/2021, 14:53:04"
106,https://img.gartenjournal.net/wp-content/uploads/Margeriten-Pflege.jpg,www.gartenjournal.net,"Margeriten pflegen » Gießen, Düngen, Schneiden und mehr",https://www.gartenjournal.net/margerite-pflege,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUv9BTLDykgxcrwrE4fQ3PVN9mr7IyOMrzUfTW395W6NVAJRw&s,czwlskjupfdx,"26/10/2021, 14:53:05"
107,https://image.shutterstock.com/image-photo/beautiful-bornholm-marguerite-our-garden-260nw-1991428712.jpg,www.shutterstock.com,"Bornholmer Margeriten Images, Stock Photos & Vectors ...",https://www.shutterstock.com/search/bornholmer+margeriten,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxXFuBW_gKhkFKi1sRCIZaMdvfIiID1qvryH-dGb5CipsBcfR1&s,aatkqnqtfojg,"26/10/2021, 14:53:05"
108,https://www.nachhaltigleben.ch/images/stories/Garten/Margeriten_Blume_Pflege_595.jpg,www.nachhaltigleben.ch,Margeriten: So pflanzen und pflegen Sie die Blumen am besten,https://www.nachhaltigleben.ch/garten/margeriten-pflege-mit-wenig-aufwand-viele-blueten-lange-erhalten-2719,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTBFL6mr8SpJkiBQvG3JUsDwD1jxWABj8_fXZIFOWKADzzdE9N1&s,wuxntptbjbis,"26/10/2021, 14:53:06"
